1.177756669076343299e-01,1.000000000000000048e-04,1.410652899617216571e-01,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,2.843393429706899678e-01,1.000000000000000048e-04,3.112100920691854289e-01,1.000000000000000048e-04,1.000000000000000048e-04,1.064864332976794142e-02,1.715544154823642198e-01,5.973541548160656717e-02,1.000000000000000048e-04,2.613976728225640977e-01,1.107662432743225928e-01
1.540815263794087508e-02,1.107662432743225928e-01,2.086237797207599609e-01,3.831518403487978175e-02,1.000000000000000048e-04,1.365639508546003245e-01,3.448308297266494682e-02,1.000000000000000048e-04,5.113951991844279954e-01,1.663477617462759961e-01,1.000000000000000048e-04,9.989999999999999991e-01,4.208597546591274358e-02,3.619373984458210680e-01,6.567159514675877663e-01,1.406870460833975767e-01,1.693843172733056346e-01,9.949677243076476829e-02
